method,url_template,classification,verification,query_keys,parameter_expression,source,line,column
GET,/jdy-fi-tp/{dbId}/ca/v1/uk/{e.bankName}/contact-dict,read_candidate,not_probed,,,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1198605
GET,/jdy-fi-tp/{dbId}/follow/getFollowType,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,305850
GET,/jdy-fi-tp/{dbId}/follow/getFollowUpList,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,305933
GET,/jdy-fi-tp/{dbId}/follow/getTodoNumber,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,306188
GET,/jdy-fi-tp/{dbId}/follow/getTodoOperateList,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,306100
GET,/jdy-fi-tp/{dbId}/follow/kJFactory/isCorpFileBeta,read_candidate,verified_business_success,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,306271
GET,/jdy-fi-tp/{dbId}/gl/v1/period-end/item/{e},read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/3.e78dde9a.chunk.js,1,3560
GET,/jdy-fi-tp/{dbId}/gl/v1/period-end/item/{t},read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/75.4d472ee2.chunk.js,1,11484
GET,/jdy-fi-tp/{dbId}/gl/v1/period-end/vchCountCheck,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/3.e78dde9a.chunk.js,1,6434
GET,/jdy-fi-tp/{dbId}/gl/v1/vch-arrange-type-sort/list,read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/27.e640e1d4.chunk.js,1,16596
GET,/jdy-fi-tp/{dbId}/vat/v1/invoice-stampItems,read_candidate,verified_business_success,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,545104
GET,/jdy-fi/spread/v1/policy,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1224830
GET,/jdy-fi/spread/v1/policy/{e.urlMd5},read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1224894
GET,/jdy-fi/spread/v1/tax-calendar,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1224760
GET,/jdy-fi/{dbId}/ai/v1/ai-match/beta,read_candidate,verified_business_success,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,84030
GET,/jdy-fi/{dbId}/att/v1/directory,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,1191162
GET,/jdy-fi/{dbId}/att/v1/file,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,1191653
GET,/jdy-fi/{dbId}/att/v1/file/min-period,read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,1193300
GET,/jdy-fi/{dbId}/att/v1/file/simple-list,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,615253
GET,/jdy-fi/{dbId}/att/v1/file/space,read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,1191723
GET,/jdy-fi/{dbId}/att/v1/file/structuredFileUrl,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,1193818
GET,/jdy-fi/{dbId}/att/v1/file/url,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,81937
GET,/jdy-fi/{dbId}/att/v1/file/url-list/{t},read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,614749
GET,/jdy-fi/{dbId}/att/v1/file/urls,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,615336
GET,/jdy-fi/{dbId}/att/v1/type,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,1190701
GET,/jdy-fi/{dbId}/att/v1/type/attr,read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,1190771
GET,/jdy-fi/{dbId}/att/v1/type/tree,read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,1193227
GET,/jdy-fi/{dbId}/att/v1/type/vch,read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,1190844
GET,/jdy-fi/{dbId}/att/v1/vch-file-tpl,read_candidate,not_probed,,"Object(a.a)(Object(a.a)({},e),{},{module:3,pageSize:1e3,page:1})",https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,1192104
GET,/jdy-fi/{dbId}/botp/v1/voucher-generation/bill-type-tree,read_candidate,not_probed,,a,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/30.fd554321.chunk.js,1,16991
GET,/jdy-fi/{dbId}/botp/v1/voucher-generation/timed-settings,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/30.fd554321.chunk.js,1,38041
GET,/jdy-fi/{dbId}/botp/v1/voucher-rule/list,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/30.fd554321.chunk.js,1,12319
GET,/jdy-fi/{dbId}/botp/v1/voucher-rule/metadata,read_candidate,not_probed,,r,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/48.ba6c71e4.chunk.js,1,14138
GET,/jdy-fi/{dbId}/botp/v1/voucher-rule/{t.id},read_candidate,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/48.ba6c71e4.chunk.js,1,15111
GET,/jdy-fi/{dbId}/bs/user/v1/acct-findCurrentEmp,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,561051
GET,/jdy-fi/{dbId}/bs/v1/account-class,read_candidate,verified_business_success,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,81418
GET,/jdy-fi/{dbId}/bs/v1/account/cashflow/list,read_candidate,not_probed,,L,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/81.20cf12f7.chunk.js,1,17851
GET,/jdy-fi/{dbId}/bs/v1/account/check-dc,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,416444
GET,/jdy-fi/{dbId}/bs/v1/acct-manager/my-acct,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,83558
GET,/jdy-fi/{dbId}/bs/v1/acct-profile,read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,304433
GET,/jdy-fi/{dbId}/bs/v1/acct-profile/tax-burden,read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,304508
GET,/jdy-fi/{dbId}/bs/v1/assist,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,1191947
GET,/jdy-fi/{dbId}/bs/v1/basic-data/search-list,read_candidate,not_probed,,r,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/30.fd554321.chunk.js,1,22343
GET,/jdy-fi/{dbId}/bs/v1/cash-flow,read_candidate,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/96.acbebc8d.chunk.js,1,1206
GET,/jdy-fi/{dbId}/bs/v1/cash-flow/check-item,read_candidate,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/96.acbebc8d.chunk.js,1,7347
GET,/jdy-fi/{dbId}/bs/v1/currency,read_candidate,verified_business_success,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,415580
GET,/jdy-fi/{dbId}/bs/v1/currency/detail,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/97.01e0f30a.chunk.js,1,532
GET,/jdy-fi/{dbId}/bs/v1/deductions,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,947703
GET,/jdy-fi/{dbId}/bs/v1/dept,read_candidate,verified_business_success,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,946120
GET,/jdy-fi/{dbId}/bs/v1/employee,read_candidate,verified_business_success,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,946662
GET,/jdy-fi/{dbId}/bs/v1/employee-info,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,946736
GET,/jdy-fi/{dbId}/bs/v1/employee-payInfo,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,949630
GET,/jdy-fi/{dbId}/bs/v1/employee-socialInfo,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,949545
GET,/jdy-fi/{dbId}/bs/v1/fiscal/gen-url,read_candidate,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/117.5f89fbb8.chunk.js,1,1651
GET,/jdy-fi/{dbId}/bs/v1/fiscal/list,read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/117.5f89fbb8.chunk.js,1,2602
GET,/jdy-fi/{dbId}/bs/v1/guide-setting/clear?scope=0,read_candidate,not_probed,scope,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/69.7a038c11.chunk.js,1,11616
GET,/jdy-fi/{dbId}/bs/v1/guide-setting/list,read_candidate,verified_business_success,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,73376
GET,/jdy-fi/{dbId}/bs/v1/social,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,947403
GET,/jdy-fi/{dbId}/bs/v1/sp/AI_RECOGNIZE_BUSINESS_TYPE,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1228967
GET,/jdy-fi/{dbId}/bs/v1/sp/runtime,read_candidate,verified_business_success,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,71772
GET,/jdy-fi/{dbId}/bs/v1/sp/tax,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,80163
GET,/jdy-fi/{dbId}/bs/v1/sp/{e.key},read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,75077
GET,/jdy-fi/{dbId}/bs/v1/sp/{t.key},read_candidate,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/12.79f7d856.chunk.js,1,12106
GET,/jdy-fi/{dbId}/bs/v1/user-setting,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,74745
GET,/jdy-fi/{dbId}/bs/v1/user-setting-bigvalue,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,74823
GET,/jdy-fi/{dbId}/bs/v1/user-setting/user,read_candidate,verified_business_success,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,1193553
GET,/jdy-fi/{dbId}/bs/v1/user-setting/user?key={e},read_candidate,verified_business_success,key,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,81237
GET,/jdy-fi/{dbId}/bs/v1/user-setting/user?key={t},read_candidate,verified_business_success,key,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,303018
GET,/jdy-fi/{dbId}/bs/v1/vch-group,read_candidate,verified_business_success,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,541474
GET,/jdy-fi/{dbId}/bx/v1/bill/from-voucher/{e.id},read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/107.32857490.chunk.js,1,250
GET,/jdy-fi/{dbId}/bx/v1/bill/list,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/30.fd554321.chunk.js,1,12164
GET,/jdy-fi/{dbId}/bx/v1/bill/{n.id},read_candidate,not_probed,,n,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/106.1026ea6c.chunk.js,1,1338
GET,/jdy-fi/{dbId}/bx/v1/voucher-generation/settings,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/30.fd554321.chunk.js,1,12404
GET,/jdy-fi/{dbId}/ca/v1/bank-receipt/getBankReceiptBankList,read_candidate,not_probed,,,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1196842
GET,/jdy-fi/{dbId}/ca/v1/bank-receipt/getBankReceiptBillList,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,84631
GET,/jdy-fi/{dbId}/ca/v1/bank-receipt/getBankReceiptTaskList,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1197151
GET,/jdy-fi/{dbId}/ca/v1/bank-receipt/getSignZWYAIStatus,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1196945
GET,/jdy-fi/{dbId}/ca/v1/bank-statement,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1193104
GET,/jdy-fi/{dbId}/ca/v1/bank-statement/end-balance,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1192533
GET,/jdy-fi/{dbId}/ca/v1/bank-statement/init-period,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1193555
GET,/jdy-fi/{dbId}/ca/v1/bank-statement/match-setting,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1192716
GET,/jdy-fi/{dbId}/ca/v1/bank-statement/matched,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1192347
GET,/jdy-fi/{dbId}/ca/v1/bank-statement/not-matched,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1192252
GET,/jdy-fi/{dbId}/ca/v1/business-rule,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,747144
GET,/jdy-fi/{dbId}/ca/v1/cashier-account,read_candidate,verified_business_success,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,604047
GET,/jdy-fi/{dbId}/ca/v1/cashier-account/detail/{e},read_candidate,not_probed,,,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1195596
GET,/jdy-fi/{dbId}/ca/v1/cashier-account/opp-acct,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1189431
GET,/jdy-fi/{dbId}/ca/v1/cashier-check,read_candidate,not_probed,,,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1191412
GET,/jdy-fi/{dbId}/ca/v1/cashier-period,read_candidate,not_probed,,,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1191164
GET,/jdy-fi/{dbId}/ca/v1/exp-type,read_candidate,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/53.ed1fd509.chunk.js,1,26724
GET,/jdy-fi/{dbId}/ca/v1/journal/business/type/all,read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,747481
GET,/jdy-fi/{dbId}/ca/v1/journal/business/type/list,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1190315
GET,/jdy-fi/{dbId}/ca/v1/journal/hasUnAccountJrnl,read_candidate,not_probed,,,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1229066
GET,/jdy-fi/{dbId}/ca/v1/journal/not-matched,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1192628
GET,/jdy-fi/{dbId}/ca/v1/journal/rpaStatus,read_candidate,not_probed,,u,https://vip4-kj.kdzwy.com/home/static/js/chunk-26cc668c.aa7b01ec.js,1,21199
GET,/jdy-fi/{dbId}/ca/v1/journal/taskStatus,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1196162
GET,/jdy-fi/{dbId}/ca/v1/pay-account/relation,read_candidate,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/53.ed1fd509.chunk.js,1,12407
GET,/jdy-fi/{dbId}/ca/v1/yqy/accounts-signed,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1194665
GET,/jdy-fi/{dbId}/ca/v1/yqy/balance,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1194005
GET,/jdy-fi/{dbId}/ca/v1/yqy/bank-bills,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1193921
GET,/jdy-fi/{dbId}/ca/v1/yqy/bank-cert,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1194503
GET,/jdy-fi/{dbId}/ca/v1/yqy/banks,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1194586
GET,/jdy-fi/{dbId}/ca/v1/yqy/collectRecord,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1200064
GET,/jdy-fi/{dbId}/ca/v1/yqy/getBankList?type=1,read_candidate,verified_business_success,type,,https://vip4-kj.kdzwy.com/home/static/js/chunk-26cc668c.aa7b01ec.js,1,18953
GET,/jdy-fi/{dbId}/ca/v1/yqy/getBankList?type=2,read_candidate,verified_business_success,type,,https://vip4-kj.kdzwy.com/home/static/js/chunk-94db2ec2.17ba2871.js,1,5551
GET,/jdy-fi/{dbId}/ca/v1/yqy/setting,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1194422
GET,/jdy-fi/{dbId}/ca/v1/yqy/signed-bank-accounts,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1194086
GET,/jdy-fi/{dbId}/ca/v1/yqy/signedAccounts,read_candidate,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1191648
GET,/jdy-fi/{dbId}/fa/v1/card/default-account,read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/12.79f7d856.chunk.js,1,12327
GET,/jdy-fi/{dbId}/fa/v1/card/depreciation,read_candidate,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/12.79f7d856.chunk.js,1,12244
GET,/jdy-fi/{dbId}/fa/v1/card/detail,read_candidate,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/12.79f7d856.chunk.js,1,12557
GET,/jdy-fi/{dbId}/fa/v1/card/nextNum,read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/12.79f7d856.chunk.js,1,12481
GET,/jdy-fi/{dbId}/fa/v1/change-record,read_candidate,verified_business_success,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/105.4eacffe4.chunk.js,1,375
GET,/jdy-fi/{dbId}/fa/v1/depreciation/vch,read_candidate,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/91.642022d1.chunk.js,1,7986
GET,/jdy-fi/{dbId}/fa/v1/report/depreciation-detail,read_candidate,verified_business_success,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/99.31802f2a.chunk.js,1,8312
GET,/jdy-fi/{dbId}/fa/v1/report/depreciation-sum,read_candidate,verified_business_success,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/100.5916ea91.chunk.js,1,8256
GET,/jdy-fi/{dbId}/fa/v1/type,read_candidate,verified_business_success,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/12.79f7d856.chunk.js,1,11584
GET,/jdy-fi/{dbId}/gl/v1/carry-forward-tax-certified/find-acct,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,544792
GET,/jdy-fi/{dbId}/gl/v1/carry-forward-tax-certified/query-info,read_candidate,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,544687
